C_ID,C_UPDATETIME,C_UPDATEUSER,C_CREATEUSER,C_CREATETIME,C_SC_MNEMONIC,S_LOCK_COUNTER,C_GEOREFERENCSTA,C_GEOREFERENCQLT,C_ADDRESS_STREET,C_ADDRESS_HOUSEN,C_ADDRESS_CITYDI,C_ADDRESS_CITY,C_ADDRESS_ZIPCOD,C_ADDRESS_COUNTR,C_ADDRESS_COORDX,C_ADDRESS_COORDY,C_ADDRESS_COORDT,C_ADDRESS_CO_INN,C_ADDRESS_INN,C_GEOCODED_STREE,C_GEOCODED_HOUSE,C_GEOCODED_CITYD,C_GEOCODED_CITY,C_GEOCODED_ZIPCO,C_GEOCODED_COUNT,C_GEOCODED_COORX,C_GEOCODED_COORY,C_GEOCODED_COORT,C_GEOCODED_COINN,C_GEOCODED_ISNOT,C_IMPORTED_STREE,C_IMPORTED_HOUSE,C_IMPORTED_CITYD,C_IMPORTED_CITY,C_IMPORTED_ZIPCO,C_IMPORTED_COUNT,C_IMPORTED_COORX,C_IMPORTED_COORY,C_IMPORTED_COORT,C_IMPORTED_COINN,C_IMPORTED_INN,C_GEOREFERENCLVL
384817ac353eeccb0000011b6ec7810a00e9,2008-07-29 14:25:13,GK,GK,2008-07-29 14:25:13,LOGOTAKT,0,1,,,,,TROYES,,FR,406327,4829795,2,1,1,,,,,,,,,,,,,,,TROYES,,FR,406327,4829795,2,1,1,
384817ac353eeccb0000011b6ec782b000ea,2008-07-29 14:25:14,GK,GK,2008-07-29 14:25:14,LOGOTAKT,0,1,,,,,EPERNAY,,FR,395735,4904801,2,1,1,,,,,,,,,,,,,,,EPERNAY,,FR,395735,4904801,2,1,1,
384817ac353eeccb0000011b6ec78b8900eb,2008-07-29 14:25:16,GK,GK,2008-07-29 14:25:16,LOGOTAKT,0,1,,,,,REIMS,,FR,402464,4925997,2,1,1,,,,,,,,,,,,,,,REIMS,,FR,402464,4925997,2,1,1,
384817ac353eeccb0000011b6ecb65ce00d6,2008-07-29 14:29:28,GK,GK,2008-07-29 14:29:28,LOGOTAKT,0,1,,,,,GLONS JCT,,BE,553302,5075294,2,1,1,,,,,,,,,,,,,,,GLONS JCT,,BE,553302,5075294,2,1,1,
384817ac353eeccb0000011b6ecb675400d7,2008-07-29 14:29:29,GK,GK,2008-07-29 14:29:29,LOGOTAKT,0,1,,,,,VISE,,BE,569261,5073944,2,1,1,,,,,,,,,,,,,,,VISE,,BE,569261,5073944,2,1,1,
384817ac353eeccb0000011b6ecb695800d8,2008-07-29 14:29:29,GK,GK,2008-07-29 14:29:29,LOGOTAKT,0,1,,,,,MAA-VIS,,NL,570605,5076436,2,1,1,,,,,,,,,,,,,,,MAA-VIS,,NL,570605,5076436,2,1,1,
384817ac353eeccb0000011b6ecb6dbd00d9,2008-07-29 14:29:30,GK,GK,2008-07-29 14:29:30,LOGOTAKT,0,1,,,,,HASSELT,,BE,532185,5093210,2,1,1,,,,,,,,,,,,,,,HASSELT,,BE,532185,5093210,2,1,1,
384817ac353eeccb0000011b6ecb6f5300da,2008-07-29 14:29:31,GK,GK,2008-07-29 14:29:31,LOGOTAKT,0,1,,,,,MAASTRICHT,,NL,570344,5085455,2,1,1,,,,,,,,,,,,,,,MAASTRICHT,,NL,570344,5085455,2,1,1,
384817ac353eeccb0000011b6ecb71c400db,2008-07-29 14:29:31,GK,GK,2008-07-29 14:29:31,LOGOTAKT,0,1,,,,,WEERT,,NL,570689,5124882,2,1,1,,,,,,,,,,,,,,,WEERT,,NL,570689,5124882,2,1,1,
384817ac353eeccb0000011b6ecb739900dc,2008-07-29 14:29:32,GK,GK,2008-07-29 14:29:32,LOGOTAKT,0,1,,,,,WELKENRAEDT,,BE,597580,5065959,2,1,1,,,,,,,,,,,,,,,WELKENRAEDT,,BE,597580,5065959,2,1,1,
384817ac353eeccb0000011b6ecb75cb00dd,2008-07-29 14:29:32,GK,GK,2008-07-29 14:29:32,LOGOTAKT,0,1,,,,,MONTZEN,,BE,594802,5072166,2,1,1,,,,,,,,,,,,,,,MONTZEN,,BE,594802,5072166,2,1,1,
384817ac353eeccb0000011b6ecb79b300de,2008-07-29 14:29:33,GK,GK,2008-07-29 14:29:33,LOGOTAKT,0,1,,,,,AAC-VIS,,DE,602144,5075353,2,1,1,,,,,,,,,,,,,,,AAC-VIS,,DE,602144,5075353,2,1,1,
384817ac353eeccb0000011b6ecb7b4a00df,2008-07-29 14:29:34,GK,GK,2008-07-29 14:29:34,LOGOTAKT,0,1,,,,,AAC-WEL,,BE,604126,5071842,2,1,1,,,,,,,,,,,,,,,AAC-WEL,,BE,604126,5071842,2,1,1,
384817ac353eeccb0000011b6ecb7f2200e0,2008-07-29 14:29:35,GK,GK,2008-07-29 14:29:35,LOGOTAKT,0,1,,,,,AACHEN,,DE,609012,5076762,2,1,1,,,,,,,,,,,,,,,AACHEN,,DE,609012,5076762,2,1,1,
384817ac353eeccb0000011b6ecb80f700e1,2008-07-29 14:29:35,GK,GK,2008-07-29 14:29:35,LOGOTAKT,0,1,,,,,SITTARD,,NL,585820,5100120,2,1,1,,,,,,,,,,,,,,,SITTARD,,NL,585820,5100120,2,1,1,
384817ac353eeccb0000011b6ecb834900e2,2008-07-29 14:29:36,GK,GK,2008-07-29 14:29:36,LOGOTAKT,0,1,,,,,HEERLEN,,NL,596350,5089380,2,1,1,,,,,,,,,,,,,,,HEERLEN,,NL,596350,5089380,2,1,1,
384817ac353eeccb0000011b6ecb845200e3,2008-07-29 14:29:36,GK,GK,2008-07-29 14:29:36,LOGOTAKT,0,1,,,,,ROERMOND,,NL,599519,5119481,2,1,1,,,,,,,,,,,,,,,ROERMOND,,NL,599519,5119481,2,1,1,
384817ac353eeccb0000011b6ecb874000e4,2008-07-29 14:29:37,GK,GK,2008-07-29 14:29:37,LOGOTAKT,0,1,,,,,AAC-HEE,,NL,608655,5085508,2,1,1,,,,,,,,,,,,,,,AAC-HEE,,NL,608655,5085508,2,1,1,
384817ac353eeccb0000011b6ecb895300e5,2008-07-29 14:29:37,GK,GK,2008-07-29 14:29:37,LOGOTAKT,0,1,,,,,DAL-ROE,,NL,616357,5115220,2,1,1,,,,,,,,,,,,,,,DAL-ROE,,NL,616357,5115220,2,1,1,
384817ac353eeccb0000011b6ec8f28c009c,2008-07-29 14:26:48,GK,GK,2008-07-29 14:26:48,LOGOTAKT,0,1,,,,,LECCO,,IT,939416,4585540,2,1,1,,,,,,,,,,,,,,,LECCO,,IT,939416,4585540,2,1,1,
384817ac353eeccb0000011b6ec8f460009d,2008-07-29 14:26:48,GK,GK,2008-07-29 14:26:48,LOGOTAKT,0,1,,,,,LA SPEZIA,,IT,981290,4411190,2,1,1,,,,,,,,,,,,,,,LA SPEZIA,,IT,981290,4411190,2,1,1,
384817ac353eeccb0000011b6ec8f5c8009e,2008-07-29 14:26:49,GK,GK,2008-07-29 14:26:49,LOGOTAKT,0,1,,,,,PIACENZA,,IT,970582,4505286,2,1,1,,,,,,,,,,,,,,,PIACENZA,,IT,970582,4505286,2,1,1,
384817ac353eeccb0000011b6ec8f72f009f,2008-07-29 14:26:49,GK,GK,2008-07-29 14:26:49,LOGOTAKT,0,1,,,,,FORNOVO DI TARO,,IT,1010227,4469411,2,1,1,,,,,,,,,,,,,,,FORNOVO DI TARO,,IT,1010227,4469411,2,1,1,
384817ac5aeed70b00000118f011e4ff0071,2008-03-27 12:49:07,GK,GK,2008-03-27 12:49:07,LOGOTAKT,0,1,,,,,Backa Palanka,,,1939331,4501098,2,1,1,,,,,,,,,,,,,,,Backa Palanka,,,1939331,4501098,2,1,1,
384817ac353eeccb0000011b6ed7fadf00ec,2008-07-29 14:43:13,GK,GK,2008-07-29 14:43:13,LOGOTAKT,1,1,,,,,Genthin,,DE,1215760,5240322,2,1,1,,,,,,,,,,,,,,,Genthin,,DE,1215760,5240322,2,1,1,
384817ac353eeccb0000011b6ec612090041,2008-07-29 14:23:39,GK,GK,2008-07-29 14:23:39,LOGOTAKT,0,1,,,,,KEHL,,FR,781517,4857858,2,1,1,,,,,,,,,,,,,,,KEHL,,FR,781517,4857858,2,1,1,
384817ac353eeccb0000011b6ec614990042,2008-07-29 14:23:40,GK,GK,2008-07-29 14:23:40,LOGOTAKT,0,1,,,,,Koeln,,DE,695150,5095034,2,1,1,,,,,,,,,,,,,,,Koeln,,DE,695150,5095034,2,1,1,
384817ac353eeccb0000011b6ec618420043,2008-07-29 14:23:41,GK,GK,2008-07-29 14:23:41,LOGOTAKT,0,1,,,,,Leipzig,,DE,1238420,5134851,2,1,1,,,,,,,,,,,,,,,Leipzig,,DE,1238420,5134851,2,1,1,
384817ac353eeccb0000011b6ec61bfc0044,2008-07-29 14:23:42,GK,GK,2008-07-29 14:23:42,LOGOTAKT,0,1,,,,,MANNHEIM,,DE,851790,4945702,2,1,1,,,,,,,,,,,,,,,MANNHEIM,,DE,851790,4945702,2,1,1,
384817ac353eeccb0000011b6ec61d340045,2008-07-29 14:23:42,GK,GK,2008-07-29 14:23:42,LOGOTAKT,0,1,,,,,Münster,,DE,763615,5195433,2,1,1,,,,,,,,,,,,,,,Münster,,DE,763615,5195433,2,1,1,
384817ac353eeccb0000011b6ec620800046,2008-07-29 14:23:43,GK,GK,2008-07-29 14:23:43,LOGOTAKT,0,1,,,,,Rostock Mitte,,DE,1215870,5411842,2,1,1,,,,,,,,,,,,,,,Rostock Mitte,,DE,1215870,5411842,2,1,1,
384817ac353eeccb0000011b6ec621990047,2008-07-29 14:23:43,GK,GK,2008-07-29 14:23:43,LOGOTAKT,0,1,,,,,SAARBRUECKEN,,DE,700245,4924781,2,1,1,,,,,,,,,,,,,,,SAARBRUECKEN,,DE,700245,4924781,2,1,1,
384817ac353eeccb0000011b6ec625230048,2008-07-29 14:23:44,GK,GK,2008-07-29 14:23:44,LOGOTAKT,0,1,,,,,Stralsund,,DE,1307847,5430807,2,1,1,,,,,,,,,,,,,,,Stralsund,,DE,1307847,5430807,2,1,1,
384817ac353eeccb0000011b6ec628fc0049,2008-07-29 14:23:45,GK,GK,2008-07-29 14:23:45,LOGOTAKT,0,1,,,,,STUTTGART,,DE,919097,4879116,2,1,1,,,,,,,,,,,,,,,STUTTGART,,DE,919097,4879116,2,1,1,
384817ac353eeccb0000011b6ec62c76004a,2008-07-29 14:23:46,GK,GK,2008-07-29 14:23:46,LOGOTAKT,0,1,,,,,Gräfenhainichen,,DE,1246015,5172489,2,1,1,,,,,,,,,,,,,,,Gräfenhainichen,,DE,1246015,5172489,2,1,1,
384817ac353eeccb0000011b6ec62d80004b,2008-07-29 14:23:46,GK,GK,2008-07-29 14:23:46,LOGOTAKT,0,1,,,,,,,GR,2252400,4030780,2,1,1,,,,,,,,,,,,,,,,,GR,2252400,4030780,2,1,1,
384817ac353eeccb0000011b6ec6309d004c,2008-07-29 14:23:47,GK,GK,2008-07-29 14:23:47,LOGOTAKT,0,1,,,,,,,HU,1715070,4790590,2,1,1,,,,,,,,,,,,,,,,,HU,1715070,4790590,2,1,1,
384817ac353eeccb0000011b6ec63475004d,2008-07-29 14:23:48,GK,GK,2008-07-29 14:23:48,LOGOTAKT,0,1,,,,,,,HU,1945450,4644820,2,1,1,,,,,,,,,,,,,,,,,HU,1945450,4644820,2,1,1,
384817ac353eeccb0000011b6ec636c7004e,2008-07-29 14:23:49,GK,GK,2008-07-29 14:23:49,LOGOTAKT,0,1,,,,,MURAKEREZTUR,,HU,1687668,4635151,2,1,1,,,,,,,,,,,,,,,MURAKEREZTUR,,HU,1687668,4635151,2,1,1,
384817ac353eeccb0000011b6ed0735200fd,2008-07-29 14:35:00,GK,GK,2008-07-29 14:35:00,LOGOTAKT,0,1,,,,,PONETOW/BARLOGI,,PL,1876735,5221580,2,1,1,,,,,,,,,,,,,,,PONETOW/BARLOGI,,PL,1876735,5221580,2,1,1,
384817ac353eeccb0000011b6ed075e300fe,2008-07-29 14:35:00,GK,GK,2008-07-29 14:35:00,LOGOTAKT,0,1,,,,,INOWROCLAW,,PL,1821839,5277563,2,1,1,,,,,,,,,,,,,,,INOWROCLAW,,PL,1821839,5277563,2,1,1,
384817ac353eeccb0000011b6ed077d70000,2008-07-29 14:35:01,GK,GK,2008-07-29 14:35:01,LOGOTAKT,0,1,,,,,TCZEW,,PL,1854166,5412693,2,1,1,,,,,,,,,,,,,,,TCZEW,,PL,1854166,5412693,2,1,1,
384817ac353eeccb0000011b6ed07b130001,2008-07-29 14:35:02,GK,GK,2008-07-29 14:35:02,LOGOTAKT,0,1,,,,,GDANSK,,PL,1863848,5436677,2,1,1,,,,,,,,,,,,,,,GDANSK,,PL,1863848,5436677,2,1,1,
384817ac353eeccb0000011b6ed07c5b0002,2008-07-29 14:35:02,GK,GK,2008-07-29 14:35:02,LOGOTAKT,0,1,,,,,CZESTOCHOWA JCT,,PL,1911626,5079495,2,1,1,,,,,,,,,,,,,,,CZESTOCHOWA JCT,,PL,1911626,5079495,2,1,1,
384817ac353eeccb0000011b6ed07f680003,2008-07-29 14:35:03,GK,GK,2008-07-29 14:35:03,LOGOTAKT,0,1,,,,,D.G. ZABKOWICE,,PL,1918102,5033109,2,1,1,,,,,,,,,,,,,,,D.G. ZABKOWICE,,PL,1918102,5033109,2,1,1,
384817ac353eeccb0000011b6ed082370004,2008-07-29 14:35:03,GK,GK,2008-07-29 14:35:03,LOGOTAKT,0,1,,,,,CHORZEW SIEMKOWICE,,PL,1894059,5120568,2,1,1,,,,,,,,,,,,,,,CHORZEW SIEMKOWICE,,PL,1894059,5120568,2,1,1,
384817ac353eeccb0000011b6ed0837f0005,2008-07-29 14:35:04,GK,GK,2008-07-29 14:35:04,LOGOTAKT,0,1,,,,,WYCZERPY,,PL,1912139,5081000,2,1,1,,,,,,,,,,,,,,,WYCZERPY,,PL,1912139,5081000,2,1,1,
384817ac353eeccb0000011b6ed088710006,2008-07-29 14:35:05,GK,GK,2008-07-29 14:35:05,LOGOTAKT,0,1,,,,,ZAWIERCIE,,PL,1942331,5048106,2,1,1,,,,,,,,,,,,,,,ZAWIERCIE,,PL,1942331,5048106,2,1,1,
384817ac353eeccb0000011b6ed08ab30007,2008-07-29 14:35:06,GK,GK,2008-07-29 14:35:06,LOGOTAKT,0,1,,,,,PSARY,,PL,1979458,5072528,2,1,1,,,,,,,,,,,,,,,PSARY,,PL,1979458,5072528,2,1,1,
384817ac353eeccb0000011b6ed08bfb0008,2008-07-29 14:35:06,GK,GK,2008-07-29 14:35:06,LOGOTAKT,0,1,,,,,WLOSZCZOWA JCT,,PL,1992188,5082198,2,1,1,,,,,,,,,,,,,,,WLOSZCZOWA JCT,,PL,1992188,5082198,2,1,1,
384817ac353eeccb0000011b6ed08d530009,2008-07-29 14:35:06,GK,GK,2008-07-29 14:35:06,LOGOTAKT,0,1,,,,,ZDUNSKA WOLA JCT,,PL,1896382,5161198,2,1,1,,,,,,,,,,,,,,,ZDUNSKA WOLA JCT,,PL,1896382,5161198,2,1,1,
384817ac353eeccb0000011b6ed08e8b000a,2008-07-29 14:35:07,GK,GK,2008-07-29 14:35:07,LOGOTAKT,0,1,,,,,KUTNO,,PL,1934467,5222823,2,1,1,,,,,,,,,,,,,,,KUTNO,,PL,1934467,5222823,2,1,1,
384817ac353eeccb0000011b6ed08fd3000b,2008-07-29 14:35:07,GK,GK,2008-07-29 14:35:07,LOGOTAKT,0,1,,,,,LODZ,,PL,1942962,5175917,2,1,1,,,,,,,,,,,,,,,LODZ,,PL,1942962,5175917,2,1,1,
384817ac353eeccb0000011b6ed0913b000c,2008-07-29 14:35:07,GK,GK,2008-07-29 14:35:07,LOGOTAKT,0,1,,,,,TUNEL JCT,,PL,1999021,5042537,2,1,1,,,,,,,,,,,,,,,TUNEL JCT,,PL,1999021,5042537,2,1,1,
384817ac353eeccb0000011b6ed0939c000d,2008-07-29 14:35:08,GK,GK,2008-07-29 14:35:08,LOGOTAKT,0,1,,,,,KOZLOW,,PL,2001797,5049001,2,1,1,,,,,,,,,,,,,,,KOZLOW,,PL,2001797,5049001,2,1,1,
384817ac353eeccb0000011b6ed0966b000e,2008-07-29 14:35:09,GK,GK,2008-07-29 14:35:09,LOGOTAKT,0,1,,,,,SKARZYSKO KAMIENNA,,PL,2088334,5111662,2,1,1,,,,,,,,,,,,,,,SKARZYSKO KAMIENNA,,PL,2088334,5111662,2,1,1,
384817ac5aeed70b00000118efc5e38a0094,2008-03-27 12:47:26,GK,GK,2008-03-27 11:26:06,LOGOTAKT,1,1,,,,,,,,2816085,4695155,2,1,1,,,,,,,,,,,,,,,,,,2816085,4695155,2,1,1,
384817ac353eeccb0000011b6ec9194d00b6,2008-07-29 14:26:58,GK,GK,2008-07-29 14:26:58,LOGOTAKT,0,1,,,,,THALWIL,,CH,856441,4729596,2,1,1,,,,,,,,,,,,,,,THALWIL,,CH,856441,4729596,2,1,1,
384817ac353eeccb0000011b6ec91ab500b7,2008-07-29 14:26:58,GK,GK,2008-07-29 14:26:58,LOGOTAKT,0,1,,,,,OERLIKON JCT,,CH,853613,4740531,2,1,1,,,,,,,,,,,,,,,OERLIKON JCT,,CH,853613,4740531,2,1,1,
384817acc851741700000118606c8e4a0074,2008-02-28 15:22:50,GK,GK,2008-02-28 15:22:50,LOGOTAKT,0,1,76,Main Street N28,,,Cork,Co. Cork,IE,-801017,5183593,2,1,1,Main Street,,,Cork,,IE,-801517,5183093,2,1,1,Main Street N28,,,Cork,Co. Cork,IE,,,,0,1,
384817acc851741700000118606c908c0076,2008-02-28 15:22:51,GK,GK,2008-02-28 15:22:51,LOGOTAKT,0,1,100,Neufelder Schanze 4,,Groden,Cuxhaven,27472,DE,873445,5385951,2,1,1,Neufelder Schanze,4,Groden,Cuxhaven,27472,DE,872945,5385451,2,1,1,Neufelder Schanze 4,,,Cuxhaven,27472,DE,,,,0,1,
384817acc851741700000118606c91290077,2008-02-28 15:22:51,GK,GK,2008-02-28 15:22:51,LOGOTAKT,0,1,100,Neufelder Schanze 4,,Groden,Cuxhaven,27472,DE,873645,5386151,2,1,1,Neufelder Schanze,4,Groden,Cuxhaven,27472,DE,872945,5385451,2,1,1,Neufelder Schanze 4,,,Cuxhaven,27472,DE,,,,0,1,
384817acc851741700000118606c935b0079,2008-11-24 16:27:25,GK,GK,2008-02-28 15:22:51,LOGOTAKT,3,3,100,,,,Derince,41900,TR,2983560,4075650,2,1,1,,,,Derince,41900,TR,2983560,4075650,2,1,1,Derince Liman Yolu,,,Derince,,TR,,,,0,1,
384817acc851741700000118606c93c8007a,2009-07-30 16:45:52,GK,GK,2008-02-28 15:22:51,LOGOTAKT,1,3,100,Derince Liman Yolu,,,Derince,,TR,2758710,3705430,2,1,1,,,,Derince,,TR,2758710,3705430,2,1,1,Derince Liman Yolu,,,Derince,,TR,,,,0,1,
384817acc851741700000118606c95eb007c,2008-11-24 16:33:50,GK,GK,2008-02-28 15:22:52,LOGOTAKT,1,3,100,Dock Exit Road,,,Dover,Kent,GB,133708,5112776,2,1,1,,,,Dover-Port,,GB,133673,5112866,2,1,1,Dock Exit Road,,,Dover,Kent,GB,,,,0,1,
384817acc851741700000118606d8fdc003e,2008-02-28 15:23:56,GK,GK,2008-02-28 15:23:56,LOGOTAKT,0,1,100,Via Reggia di Portici,,,Napoli,80142,IT,1429178,4085041,2,1,1,Via Reggia di Portici,,,Napoli,80142,IT,1428478,4084341,2,1,1,Via Reggia di Portici,,,Naples,,IT,,,,0,1,
384817acc851741700000118606d91820040,2008-02-28 15:23:56,GK,GK,2008-02-28 15:23:56,LOGOTAKT,0,1,40,Drove Road,,,Newhaven,East Sussex,GB,5803,5079864,2,1,1,,,,Newhaven-Port,,GB,5303,5079364,2,1,1,Drove Road,,,Newhaven,East Sussex,GB,,,,0,1,
384817acc851741700000118606d95790045,2008-02-28 15:23:57,GK,GK,2008-02-28 15:23:57,LOGOTAKT,0,1,100,Kofferdigatan,,,Norrköping,602 28,SE,1622529,5860538,2,1,1,Kofferdigatan,,,Norrköping,602 28,SE,1621829,5859838,2,1,1,Kofferdigatan,,,Norrköping,602 28,SE,,,,0,1,
384817acc851741700000118606d977d0047,2008-11-25 09:38:44,GK,GK,2008-02-28 15:23:58,LOGOTAKT,1,3,100,Oceangatan,,,Norrköping,602 38,SE,1622621,5862564,2,1,1,Oceangatan,,,Norrköping,602 38,SE,1622382,5862015,2,1,1,Oceangatan,,,Norrköping,602 38,SE,,,,0,1,
384817acc851741700000118606d99ee0049,2008-11-25 09:39:58,GK,GK,2008-02-28 15:23:58,LOGOTAKT,1,3,100,Tamozhennaya Sq.,,,Odesa,65026,UA,3084218,4630330,2,1,1,,,,Odesa,65000,UA,3074400,4647260,2,1,1,Tamozhennaya Sq.,,,Odessa,65026,UA,,,,0,1,
384817acc851741700000118606d9a4c004a,2009-07-30 16:51:53,GK,GK,2008-02-28 15:23:59,LOGOTAKT,1,3,100,Tamozhennaya Sq.,,,Odessa,65026,UA,3074400,4647260,2,1,1,,,,Odesa,65000,UA,3074400,4647260,2,1,1,Tamozhennaya Sq.,,,Odessa,65026,UA,,,,0,1,
384817acc851741700000118606d9c20004c,2008-02-28 15:23:59,GK,GK,2008-02-28 15:23:59,LOGOTAKT,0,1,100,Esplanadestraat 10,,,Oostende,8400,BE,294433,5123106,2,1,1,Esplanadestraat,,,Oostende,8400,BE,293933,5122606,2,1,1,Esplanadestraat 10,,,Oostende,8400,BE,,,,0,1,
384817acc851741700000118606d9e14004e,2008-02-28 15:24:00,GK,GK,2008-02-28 15:24:00,LOGOTAKT,0,1,40,Alnabruveien 15 - Alnabru,,,Oslo,0614,NO,1074735,5990740,2,1,1,,,,Oslo-Port,,NO,1074235,5990240,2,1,1,Alnabruveien 15 - Alnabru,,,Oslo,0614,NO,,,,0,1,
384817acc851741700000118606da0180050,2008-02-28 15:24:00,GK,GK,2008-02-28 15:24:00,LOGOTAKT,0,1,40,Hjortneskaien,,,Oslo,0115,NO,1074935,5990940,2,1,1,,,,Oslo-Port,,NO,1074235,5990240,2,1,1,Hjortneskaien,,,Oslo,0115,NO,,,,0,1,
384817acc851741700000118606da8650056,2008-02-28 15:24:02,GK,GK,2008-02-28 15:24:02,LOGOTAKT,0,1,100,Poikkimaantie,,,Oulu,90160,FI,2550701,6499100,2,1,1,Poikkimaantie,,,Oulu,90160,FI,2550201,6498600,2,1,1,Poikkimaantie,,,Oulu,,FI,,,,0,1,
384817acc851741700000118606da8c30057,2008-02-28 15:24:02,GK,GK,2008-02-28 15:24:02,LOGOTAKT,0,1,100,Poikkimaantie,,,Oulu,90160,FI,2550901,6499300,2,1,1,Poikkimaantie,,,Oulu,90160,FI,2550201,6498600,2,1,1,Poikkimaantie,,,Oulu,,FI,,,,0,1,
384817acc851741700000118606daa970059,2008-02-28 15:24:03,GK,GK,2008-02-28 15:24:03,LOGOTAKT,0,1,40,Aspaleden,,,Oxelösund,61331,SE,1710966,5867104,2,1,1,,,,Oxelösund-Port,,SE,1710466,5866604,2,1,1,Aspaleden,,,Oxelösund,61331,SE,,,,0,1,
384817acc851741700000118606daaf5005a,2008-02-28 15:24:03,GK,GK,2008-02-28 15:24:03,LOGOTAKT,0,1,40,Aspaleden,,,Oxelösund,61331,SE,1711166,5867304,2,1,1,,,,Oxelösund-Port,,SE,1710466,5866604,2,1,1,Aspaleden,,,Oxelösund,61331,SE,,,,0,1,
384817acc851741700000118606dace9005c,2008-02-28 15:24:03,GK,GK,2008-02-28 15:24:03,LOGOTAKT,0,1,40,Calata Marinai d´Italia,,,Palermo,90139,IT,1336865,3813267,2,1,1,,,,Palermo-Port,,IT,1336365,3812767,2,1,1,Calata Marinai d´Italia,,,Palermo,90139,IT,,,,0,1,
384817acc851741700000118606db4d8005e,2008-02-28 15:24:05,GK,GK,2008-02-28 15:24:05,LOGOTAKT,0,1,93,Banchina 4 Venti,,,Palermo,90139,IT,1337155,3813558,2,1,1,Banchina Piave,,,Palermo,90139,IT,1336455,3812858,2,1,1,Banchina 4 Venti,,,Palermo,90139,IT,,,,0,1,
384817acc851741700000118606db9f90061,2008-02-28 15:24:07,GK,GK,2008-02-28 15:24:07,LOGOTAKT,0,1,100,Viale Regina Margherita,,,Piombino,57025,IT,1054256,4292986,2,1,1,Viale Regina Margherita,,,Piombino,57025,IT,1053756,4292486,2,1,1,Viale Regina Margherita,,,Piombino LI,57025,IT,,,,0,1,
384817acc851741700000118606dba570062,2008-02-28 15:24:07,GK,GK,2008-02-28 15:24:07,LOGOTAKT,0,1,100,Viale Regina Margherita,,,Piombino,57025,IT,1054456,4293186,2,1,1,Viale Regina Margherita,,,Piombino,57025,IT,1053756,4292486,2,1,1,Viale Regina Margherita,,,Piombino LI,57025,IT,,,,0,1,
384817acc851741700000118606dbc2b0064,2008-11-26 13:49:33,GK,GK,2008-02-28 15:24:07,LOGOTAKT,1,3,100,,,,Piraeus,,GR,2364290,3794500,2,1,1,,,,Pireas-Port,,GR,2364290,3794500,2,1,1,,,,Piraeus,,GR,,,,0,1,
384817ac5aeed70b00000118efc577330021,2008-03-27 12:47:04,GK,GK,2008-03-27 11:25:39,LOGOTAKT,1,1,,,,,Bamberg,,DE,1082916,4994006,2,1,1,,,,,,,,,,,,,,,Bamberg,,,1082916,4994006,2,1,1,
384817ac5aeed70b00000118efc50c4400b8,2008-03-27 12:46:50,GK,GK,2008-03-27 11:25:11,LOGOTAKT,1,1,,,,,,,,967150,5007545,2,1,1,,,,,,,,,,,,,,,,,,967150,5007545,2,1,1,
384817ac5aeed70b00000118efc50d2f00b9,2008-03-27 12:46:50,GK,GK,2008-03-27 11:25:11,LOGOTAKT,1,1,,,,,,,,971579,5005295,2,1,1,,,,,,,,,,,,,,,,,,971579,5005295,2,1,1,
384817ac5aeed70b00000118efc50dea00ba,2008-03-27 12:46:50,GK,GK,2008-03-27 11:25:12,LOGOTAKT,1,1,,,,,,,,957779,5000778,2,1,1,,,,,,,,,,,,,,,,,,957779,5000778,2,1,1,
384817ac5aeed70b00000118efc50ea600bb,2008-03-27 12:46:50,GK,GK,2008-03-27 11:25:12,LOGOTAKT,1,1,,,,,,,,827836,5000565,2,1,1,,,,,,,,,,,,,,,,,,827836,5000565,2,1,1,
384817acaef4db280000011aece936c80003,2009-07-30 17:09:52,GK,GK,2008-07-04 09:11:24,LOGOTAKT,3,3,100,,,,Hénin Beaumont,62954,FR,294708,5041875,2,1,1,,,,Hénin Beaumont,62110,FR,294708,5041875,2,1,1,,,,Hénin-Baeumont,62954,FR,,,,0,1,
384817acaef4db280000011aece93b0d0007,2008-07-04 09:11:25,GK,GK,2008-07-04 09:11:25,LOGOTAKT,0,0,0,Tollbugata,,,Drammen,3048,NO,,,,0,1,,,,,,,,,,0,0,Tollbugata,,,Drammen,3048,NOR,,,,0,1,
384817acaef4db280000011aeceb445a0049,2008-07-04 09:13:39,GK,GK,2008-07-04 09:13:39,LOGOTAKT,0,1,92,Av Infante Dom Henrique,,,Lissabon,1350,PT,-916061,3871354,2,1,1,Avenida Infante Santo,,,Lisboa,1350,PT,-916761,3870654,2,1,1,Av Infante Dom Henrique,,,Lissabon,1350,PT,,,,0,1,
384817acaef4db280000011aecec83df000c,2008-07-04 09:15:01,GK,GK,2008-07-04 09:15:01,LOGOTAKT,0,1,53,Av de Buenavista,,,Pasajes,20110,ES,-191477,4333298,2,1,1,,,,Pasajes,20110,ES,-192177,4332598,2,1,1,Av de Buenavista,,,Pasajes,20110,ES,,,,0,1,
384817acaef4db280000011aecec89cb0010,2008-07-04 09:15:02,GK,GK,2008-07-04 09:15:02,LOGOTAKT,0,1,65,Othonos Amalias 84,,,Patras,26221,GR,2174040,3825690,2,1,1,,,,Patra-Port,,GR,2173340,3824990,2,1,1,Othonos Amalias 84,,,Patras,26221,GR,,,,0,1,
