"C_ID"|"C_ID"|"C_ACTUALARRIVAL"|"C_ACTUALDEPARTURE"
"73f316ac79c18950000001288d45c5b500cb"|"73f316ac79c18950000001288d45c5a600ca"|28.04.10 09:54:27,000000000|28.04.10 07:56:48,000000000
"73f316ac79c18950000001288d45c5c500cc"|"73f316ac79c18950000001288d45c5b500cb"|28.04.10 11:52:08,000000000|28.04.10 10:24:27,000000000
"73f316ac79c18950000001288d45c5d500cd"|"73f316ac79c18950000001288d45c5c500cc"|28.04.10 14:02:27,000000000|28.04.10 12:02:08,000000000
"73f316ac79c18950000001288d4563de0094"|"73f316ac79c18950000001288d4563cf0093"|28.04.10 00:57:29,000000000|28.04.10 00:00:00,000000000
"73f316ac79c18950000001288d4563ee0095"|"73f316ac79c18950000001288d4563de0094"|28.04.10 01:56:19,000000000|28.04.10 01:17:29,000000000
"73f316ac79c18950000001288d4563fe0096"|"73f316ac79c18950000001288d4563ee0095"|28.04.10 03:03:31,000000000|28.04.10 02:26:19,000000000
"73f316ac79c18950000001288d456c3b0098"|"73f316ac79c18950000001288d456c2b0097"|28.04.10 01:26:43,000000000|28.04.10 00:00:00,000000000
"73f316ac79c18950000001288d456c4b0099"|"73f316ac79c18950000001288d456c3b0098"|28.04.10 04:08:11,000000000|28.04.10 01:46:43,000000000
"73f316ac79c18950000001288d456c5a009a"|"73f316ac79c18950000001288d456c4b0099"|28.04.10 06:24:43,000000000|28.04.10 04:18:11,000000000
"73f316ac79c18950000001288d456c6a009b"|"73f316ac79c18950000001288d456c5a009a"|28.04.10 06:58:21,000000000|28.04.10 06:44:43,000000000
"73f316ac79c18950000001288d456c7a009c"|"73f316ac79c18950000001288d456c6a009b"|28.04.10 07:08:21,000000000|28.04.10 07:08:21,000000000
"73f316ac79c18950000001288d456c89009d"|"73f316ac79c18950000001288d456c7a009c"|28.04.10 07:18:21,000000000|28.04.10 07:18:21,000000000
"73f316ac79c18950000001288d456ca8009e"|"73f316ac79c18950000001288d456c89009d"|28.04.10 07:43:16,000000000|28.04.10 07:28:21,000000000
"73f316ac79c18950000001288d456cb8009f"|"73f316ac79c18950000001288d456ca8009e"|28.04.10 08:15:29,000000000|28.04.10 07:53:16,000000000
"73f316ac79c18950000001288d473c090089"|"73f316ac79c18950000001288d473bfa0088"|30.04.10 14:42:08,000000000|30.04.10 12:35:39,000000000
"73f316ac79c18950000001288d473c19008a"|"73f316ac79c18950000001288d473c090089"|30.04.10 16:02:00,000000000|30.04.10 14:52:08,000000000
"73f316ac79c18950000001288d473c29008b"|"73f316ac79c18950000001288d473c19008a"|30.04.10 17:56:57,000000000|30.04.10 16:22:00,000000000
"73f316ac79c18950000001288d473c38008c"|"73f316ac79c18950000001288d473c29008b"|30.04.10 18:41:24,000000000|30.04.10 18:16:57,000000000
"73f316ac79c18950000001288d473c48008d"|"73f316ac79c18950000001288d473c38008c"|30.04.10 19:08:57,000000000|30.04.10 18:51:24,000000000
"73f316ac79c18950000001288d47459f008f"|"73f316ac79c18950000001288d47458f008e"|01.05.10 01:53:15,000000000|01.05.10 00:00:00,000000000
"73f316ac79c18950000001288d4745be0090"|"73f316ac79c18950000001288d47459f008f"|01.05.10 04:26:30,000000000|01.05.10 02:33:15,000000000
"73f316ac79c18950000001288d474e2a0092"|"73f316ac79c18950000001288d474e1a0091"|01.05.10 02:06:51,000000000|01.05.10 00:00:00,000000000
"73f316ac79c18950000001288d474e3a0093"|"73f316ac79c18950000001288d474e2a0092"|01.05.10 04:33:42,000000000|01.05.10 02:26:51,000000000
"73f316ac79c18950000001288d4755ac0095"|"73f316ac79c18950000001288d47559c0094"|01.05.10 00:29:15,000000000|01.05.10 00:00:00,000000000
"73f316ac79c18950000001288d3c38e200c6"|"73f316ac79c18950000001288d3c38d300c5"|13.04.10 09:05:18,000000000|13.04.10 07:23:40,000000000
"73f316ac79c18950000001288d3c38f200c7"|"73f316ac79c18950000001288d3c38e200c6"|13.04.10 10:28:58,000000000|13.04.10 09:15:18,000000000
"73f316ac79c18950000001288d3c390200c8"|"73f316ac79c18950000001288d3c38f200c7"|13.04.10 12:36:23,000000000|13.04.10 10:38:58,000000000
"73f316ac79c18950000001288d3c43df00ca"|"73f316ac79c18950000001288d3c43cf00c9"|13.04.10 02:23:21,000000000|13.04.10 00:00:00,000000000
"73f316ac79c18950000001288d3c43ee00cb"|"73f316ac79c18950000001288d3c43df00ca"|13.04.10 06:39:48,000000000|13.04.10 04:03:21,000000000
"73f316ac79c18950000001288d3c43fe00cc"|"73f316ac79c18950000001288d3c43ee00cb"|13.04.10 07:22:55,000000000|13.04.10 07:09:48,000000000
"73f316ac79c18950000001288d3c50df00ce"|"73f316ac79c18950000001288d3c50c000cd"|13.04.10 12:25:04,000000000|13.04.10 12:20:44,000000000
"73f316ac79c18950000001288d3c50ef00cf"|"73f316ac79c18950000001288d3c50df00ce"|13.04.10 12:53:33,000000000|13.04.10 12:35:04,000000000
"73f316ac79c18950000001288d3c50fe00d0"|"73f316ac79c18950000001288d3c50ef00cf"|13.04.10 15:48:42,000000000|13.04.10 13:03:33,000000000
"73f316ac79c18950000001288d3c510e00d1"|"73f316ac79c18950000001288d3c50fe00d0"|13.04.10 16:49:28,000000000|13.04.10 15:58:42,000000000
"73f316ac79c18950000001288d3c511d00d2"|"73f316ac79c18950000001288d3c510e00d1"|13.04.10 17:34:52,000000000|13.04.10 16:59:28,000000000
"73f316ac79c18950000001288d3c512d00d3"|"73f316ac79c18950000001288d3c511d00d2"|13.04.10 18:45:38,000000000|13.04.10 17:44:52,000000000
"73f316ac79c18950000001288d3c513d00d4"|"73f316ac79c18950000001288d3c512d00d3"|13.04.10 19:22:47,000000000|13.04.10 18:55:38,000000000
"73f316ac79c18950000001288d3c514c00d5"|"73f316ac79c18950000001288d3c513d00d4"|13.04.10 20:16:27,000000000|13.04.10 19:42:47,000000000
"73f316ac79c18950000001288d3c515c00d6"|"73f316ac79c18950000001288d3c514c00d5"|13.04.10 21:09:48,000000000|13.04.10 21:06:27,000000000
"73f316ac79c18950000001288d3d59a4005b"|"73f316ac79c18950000001288d3d5995005a"|15.04.10 03:54:32,000000000|15.04.10 03:54:32,000000000
"73f316ac79c18950000001288d3d59c3005c"|"73f316ac79c18950000001288d3d59a4005b"|15.04.10 04:07:05,000000000|15.04.10 04:04:32,000000000
"73f316ac79c18950000001288d3d59d3005d"|"73f316ac79c18950000001288d3d59c3005c"|15.04.10 04:17:05,000000000|15.04.10 04:17:05,000000000
"73f316ac79c18950000001288d3d59f2005e"|"73f316ac79c18950000001288d3d59d3005d"|15.04.10 04:31:34,000000000|15.04.10 04:27:05,000000000
"73f316ac79c18950000001288d3d5a02005f"|"73f316ac79c18950000001288d3d59f2005e"|15.04.10 04:48:21,000000000|15.04.10 04:41:34,000000000
"73f316ac79c18950000001288d3d5a210060"|"73f316ac79c18950000001288d3d5a02005f"|15.04.10 04:58:21,000000000|15.04.10 04:58:21,000000000
"73f316ac79c18950000001288d3d5a310061"|"73f316ac79c18950000001288d3d5a210060"|15.04.10 05:33:43,000000000|15.04.10 05:08:21,000000000
"73f316ac79c18950000001288d3d5a500062"|"73f316ac79c18950000001288d3d5a310061"|15.04.10 06:17:30,000000000|15.04.10 05:43:43,000000000
"73f316ac79c18950000001288d3d5a600063"|"73f316ac79c18950000001288d3d5a500062"|15.04.10 06:27:30,000000000|15.04.10 06:27:30,000000000
"73f316ac79c18950000001288d3c889900f1"|"73f316ac79c18950000001288d3c888900f0"|14.04.10 07:38:21,000000000|14.04.10 06:44:43,000000000
"73f316ac79c18950000001288d3c88a800f2"|"73f316ac79c18950000001288d3c889900f1"|14.04.10 07:08:21,000000000|14.04.10 07:08:21,000000000
"73f316ac79c18950000001288d3c88c700f3"|"73f316ac79c18950000001288d3c88a800f2"|14.04.10 07:18:21,000000000|14.04.10 07:18:21,000000000
"73f316ac79c18950000001288d3c88d700f4"|"73f316ac79c18950000001288d3c88c700f3"|14.04.10 07:43:16,000000000|14.04.10 07:28:21,000000000
"73f316ac79c18950000001288d3c88e700f5"|"73f316ac79c18950000001288d3c88d700f4"|14.04.10 08:15:29,000000000|14.04.10 07:53:16,000000000
"73f316ac79c18950000001288d3c88f600f6"|"73f316ac79c18950000001288d3c88e700f5"|14.04.10 09:38:45,000000000|14.04.10 09:35:29,000000000
"73f316ac79c18950000001288d3c890600f7"|"73f316ac79c18950000001288d3c88f600f6"|14.04.10 10:18:00,000000000|14.04.10 09:58:45,000000000
"73f316ac79c18950000001288d3c988700f9"|"73f316ac79c18950000001288d3c987700f8"|14.04.10 00:04:20,000000000|14.04.10 00:00:00,000000000
"73f316ac79c18950000001288d3c989600fa"|"73f316ac79c18950000001288d3c988700f9"|14.04.10 00:32:49,000000000|14.04.10 00:14:20,000000000
"73f316ac79c18950000001288d3c98a600fb"|"73f316ac79c18950000001288d3c989600fa"|14.04.10 02:11:43,000000000|14.04.10 00:42:49,000000000
"73f316ac79c18950000001288d3c98b600fc"|"73f316ac79c18950000001288d3c98a600fb"|14.04.10 04:25:16,000000000|14.04.10 02:21:43,000000000
"73f316ac79c18950000001288d3c98c500fd"|"73f316ac79c18950000001288d3c98b600fc"|14.04.10 06:42:28,000000000|14.04.10 04:35:16,000000000
"73f316ac79c18950000001288d3c98d500fe"|"73f316ac79c18950000001288d3c98c500fd"|14.04.10 08:23:16,000000000|14.04.10 07:22:28,000000000
"73f316ac79c18950000001288d3c98e40000"|"73f316ac79c18950000001288d3c98d500fe"|14.04.10 09:25:14,000000000|14.04.10 09:13:16,000000000
"73f316ac79c18950000001288d3c98f40001"|"73f316ac79c18950000001288d3c98e40000"|14.04.10 10:01:09,000000000|14.04.10 09:35:14,000000000
"73f316ac79c18950000001288d3ca6520003"|"73f316ac79c18950000001288d3ca6420002"|14.04.10 10:15:57,000000000|14.04.10 10:01:09,000000000
"73f316ac79c18950000001288d3ca6620004"|"73f316ac79c18950000001288d3ca6520003"|14.04.10 12:06:08,000000000|14.04.10 10:45:57,000000000
"73f316ac79c18950000001288d3ca6710005"|"73f316ac79c18950000001288d3ca6620004"|14.04.10 12:55:23,000000000|14.04.10 12:16:08,000000000
"73f316ac79c18950000001288d3ca6810006"|"73f316ac79c18950000001288d3ca6710005"|14.04.10 13:27:24,000000000|14.04.10 13:15:23,000000000
"73f316ac79c18950000001288d3ca6900007"|"73f316ac79c18950000001288d3ca6810006"|14.04.10 14:06:27,000000000|14.04.10 13:47:24,000000000
"73f316ac79c18950000001288d3ca6a00008"|"73f316ac79c18950000001288d3ca6900007"|14.04.10 14:37:10,000000000|14.04.10 14:36:27,000000000
"73f316ac79c18950000001288d45c5f400ce"|"73f316ac79c18950000001288d45c5d500cd"|28.04.10 16:09:52,000000000|28.04.10 14:12:27,000000000
"73f316ac79c18950000001288d45cdd300d0"|"73f316ac79c18950000001288d45cdc400cf"|28.04.10 02:23:21,000000000|28.04.10 00:00:00,000000000
"73f316ac79c18950000001288d45cde300d1"|"73f316ac79c18950000001288d45cdd300d0"|28.04.10 06:53:52,000000000|28.04.10 04:23:21,000000000
"73f316ac79c18950000001288d45cdf300d2"|"73f316ac79c18950000001288d45cde300d1"|28.04.10 08:02:26,000000000|28.04.10 07:33:52,000000000
"73f316ac79c18950000001288d424086009b"|"73f316ac79c18950000001288d424077009a"|23.04.10 13:54:13,000000000|23.04.10 13:27:04,000000000
"73f316ac79c18950000001288d479d6300bd"|"73f316ac79c18950000001288d479d5400bc"|01.05.10 03:42:22,000000000|01.05.10 01:56:11,000000000
"73f316ac79c18950000001288d47a7e300bf"|"73f316ac79c18950000001288d47a7d300be"|01.05.10 02:10:32,000000000|01.05.10 00:00:00,000000000
"73f316ac79c18950000001288d47a7e300c0"|"73f316ac79c18950000001288d47a7e300bf"|01.05.10 04:31:04,000000000|01.05.10 02:20:32,000000000
"73f316ac79c18950000001288d4274e400b5"|"73f316ac79c18950000001288d4274d500b4"|23.04.10 16:02:00,000000000|23.04.10 14:52:08,000000000
"73f316ac79c18950000001288d42a16300d1"|"73f316ac79c18950000001288d42a15300d0"|24.04.10 00:14:48,000000000|24.04.10 00:00:00,000000000
"73f316ac79c18950000001288d42a17300d2"|"73f316ac79c18950000001288d42a16300d1"|24.04.10 00:36:21,000000000|24.04.10 00:24:48,000000000
"73f316ac79c18950000001288d42a18200d3"|"73f316ac79c18950000001288d42a17300d2"|24.04.10 00:47:04,000000000|24.04.10 00:46:21,000000000
"73f316ac79c18950000001288d42a19200d4"|"73f316ac79c18950000001288d42a18200d3"|24.04.10 01:26:07,000000000|24.04.10 01:07:04,000000000
"73f316ac79c18950000001288d42a1a200d5"|"73f316ac79c18950000001288d42a19200d4"|24.04.10 01:48:08,000000000|24.04.10 01:36:07,000000000
"73f316ac79c18950000001288d42a1b100d6"|"73f316ac79c18950000001288d42a1a200d5"|24.04.10 02:37:23,000000000|24.04.10 01:58:08,000000000
"73f316ac79c18950000001288d42a1c100d7"|"73f316ac79c18950000001288d42a1b100d6"|24.04.10 05:03:07,000000000|24.04.10 03:07:23,000000000
"73f316ac79c18950000001288d42a1d000d8"|"73f316ac79c18950000001288d42a1c100d7"|24.04.10 05:13:07,000000000|24.04.10 05:13:07,000000000
"73f316ac79c18950000001288d42a12500cd"|"73f316ac79c18950000001288d42a1d000d8"|24.04.10 05:27:00,000000000|24.04.10 05:23:07,000000000
"73f316ac79c18950000001288d44077b00da"|"73f316ac79c18950000001288d44076b00d9"|24.04.10 01:57:39,000000000|24.04.10 00:00:00,000000000
"73f316ac79c18950000001288d44078b00db"|"73f316ac79c18950000001288d44077b00da"|24.04.10 04:09:43,000000000|24.04.10 02:17:39,000000000
"73f316ac79c18950000001288d44079a00dc"|"73f316ac79c18950000001288d44078b00db"|24.04.10 04:19:43,000000000|24.04.10 04:19:43,000000000
"73f316ac79c18950000001288d4407b900dd"|"73f316ac79c18950000001288d44079a00dc"|24.04.10 05:20:23,000000000|24.04.10 04:29:43,000000000
"73f316ac79c18950000001288d4755bc0096"|"73f316ac79c18950000001288d4755ac0095"|01.05.10 03:06:07,000000000|01.05.10 00:59:15,000000000
"73f316ac79c18950000001288d4755cb0097"|"73f316ac79c18950000001288d4755bc0096"|01.05.10 04:39:57,000000000|01.05.10 03:16:07,000000000
"73f316ac79c18950000001288d4755db0098"|"73f316ac79c18950000001288d4755cb0097"|01.05.10 05:41:00,000000000|01.05.10 05:19:57,000000000
"73f316ac79c18950000001288d47600c009a"|"73f316ac79c18950000001288d475ffd0099"|01.05.10 00:04:20,000000000|01.05.10 00:00:00,000000000
"73f316ac79c18950000001288d47601c009b"|"73f316ac79c18950000001288d47600c009a"|01.05.10 03:08:47,000000000|01.05.10 00:14:20,000000000
"73f316ac79c18950000001288d47602b009c"|"73f316ac79c18950000001288d47601c009b"|01.05.10 03:18:47,000000000|01.05.10 03:18:47,000000000
"73f316ac79c18950000001288d47603b009d"|"73f316ac79c18950000001288d47602b009c"|01.05.10 04:54:12,000000000|01.05.10 03:28:47,000000000
"73f316ac79c18950000001288d47604b009e"|"73f316ac79c18950000001288d47603b009d"|01.05.10 05:04:12,000000000|01.05.10 05:04:12,000000000
"73f316ac79c18950000001288d47605a009f"|"73f316ac79c18950000001288d47604b009e"|01.05.10 06:21:53,000000000|01.05.10 05:14:12,000000000
"73f316ac79c18950000001288d47606a00a0"|"73f316ac79c18950000001288d47605a009f"|01.05.10 07:12:11,000000000|01.05.10 06:31:53,000000000
"73f316ac79c18950000001288d47607a00a1"|"73f316ac79c18950000001288d47606a00a0"|01.05.10 07:48:06,000000000|01.05.10 07:22:11,000000000
"73f316ac79c18950000001288d456cc800a0"|"73f316ac79c18950000001288d456cb8009f"|28.04.10 09:38:45,000000000|28.04.10 09:35:29,000000000
"73f316ac79c18950000001288d456cd700a1"|"73f316ac79c18950000001288d456cc800a0"|28.04.10 10:18:00,000000000|28.04.10 09:58:45,000000000
"73f316ac79c18950000001288d457c7700a3"|"73f316ac79c18950000001288d457c6800a2"|28.04.10 02:11:43,000000000|28.04.10 00:42:49,000000000
"73f316ac79c18950000001288d457c8700a4"|"73f316ac79c18950000001288d457c7700a3"|28.04.10 04:25:16,000000000|28.04.10 02:21:43,000000000
"73f316ac79c18950000001288d457c9700a5"|"73f316ac79c18950000001288d457c8700a4"|28.04.10 06:42:28,000000000|28.04.10 04:35:16,000000000
"73f316ac79c18950000001288d457ca600a6"|"73f316ac79c18950000001288d457c9700a5"|28.04.10 08:23:16,000000000|28.04.10 07:22:28,000000000
"73f316ac79c18950000001288d457cb600a7"|"73f316ac79c18950000001288d457ca600a6"|28.04.10 09:25:14,000000000|28.04.10 09:13:16,000000000
"73f316ac79c18950000001288d457cc500a8"|"73f316ac79c18950000001288d457cb600a7"|28.04.10 10:01:09,000000000|28.04.10 09:35:14,000000000
"73f316ac79c18950000001288d457ce500aa"|"73f316ac79c18950000001288d457cd500a9"|28.04.10 00:04:20,000000000|28.04.10 00:00:00,000000000
"73f316ac79c18950000001288d457c6800a2"|"73f316ac79c18950000001288d457ce500aa"|28.04.10 00:32:49,000000000|28.04.10 00:14:20,000000000
"73f316ac79c18950000001288d4589e500ac"|"73f316ac79c18950000001288d4589d500ab"|28.04.10 10:15:57,000000000|28.04.10 10:01:09,000000000
"73f316ac79c18950000001288d3d5a7f0064"|"73f316ac79c18950000001288d3d5a600063"|15.04.10 06:44:46,000000000|15.04.10 06:37:30,000000000
"73f316ac79c18950000001288d3d5a8f0065"|"73f316ac79c18950000001288d3d5a7f0064"|15.04.10 07:47:24,000000000|15.04.10 07:04:46,000000000
"73f316ac79c18950000001288d3d5a9e0066"|"73f316ac79c18950000001288d3d5a8f0065"|15.04.10 07:57:24,000000000|15.04.10 07:57:24,000000000
"73f316ac79c18950000001288d3d5aae0067"|"73f316ac79c18950000001288d3d5a9e0066"|15.04.10 08:07:24,000000000|15.04.10 08:07:24,000000000
"73f316ac79c18950000001288d3d5abd0068"|"73f316ac79c18950000001288d3d5aae0067"|15.04.10 09:04:56,000000000|15.04.10 08:17:24,000000000
"73f316ac79c18950000001288d3d5acd0069"|"73f316ac79c18950000001288d3d5abd0068"|15.04.10 09:33:25,000000000|15.04.10 09:14:56,000000000
"73f316ac79c18950000001288d3d5add006a"|"73f316ac79c18950000001288d3d5acd0069"|15.04.10 09:47:45,000000000|15.04.10 09:43:25,000000000
"73f316ac79c18950000001288d3d724d006c"|"73f316ac79c18950000001288d3d722d006b"|15.04.10 10:11:25,000000000|15.04.10 09:47:45,000000000
"73f316ac79c18950000001288d3d725c006d"|"73f316ac79c18950000001288d3d724d006c"|15.04.10 10:34:54,000000000|15.04.10 10:21:25,000000000
"73f316ac79c18950000001288d3d726c006e"|"73f316ac79c18950000001288d3d725c006d"|15.04.10 12:01:03,000000000|15.04.10 11:54:54,000000000
"73f316ac79c18950000001288d3d728b006f"|"73f316ac79c18950000001288d3d726c006e"|15.04.10 15:35:47,000000000|15.04.10 13:21:03,000000000
"73f316ac79c18950000001288d3d729b0070"|"73f316ac79c18950000001288d3d728b006f"|15.04.10 15:45:47,000000000|15.04.10 15:45:47,000000000
"73f316ac79c18950000001288d3d72aa0071"|"73f316ac79c18950000001288d3d729b0070"|15.04.10 16:10:04,000000000|15.04.10 15:55:47,000000000
"73f316ac79c18950000001288d3d72ba0072"|"73f316ac79c18950000001288d3d72aa0071"|15.04.10 19:08:54,000000000|15.04.10 16:30:04,000000000
"73f316ac79c18950000001288d3d72ca0073"|"73f316ac79c18950000001288d3d72ba0072"|15.04.10 19:18:54,000000000|15.04.10 19:18:54,000000000
"73f316ac79c18950000001288d3d72d90074"|"73f316ac79c18950000001288d3d72ca0073"|15.04.10 19:31:35,000000000|15.04.10 19:28:54,000000000
"73f316ac79c18950000001288d3eb0a900f9"|"73f316ac79c18950000001288d3eb09900f8"|17.04.10 00:14:48,000000000|17.04.10 00:00:00,000000000
"73f316ac79c18950000001288d3eb0b800fa"|"73f316ac79c18950000001288d3eb0a900f9"|17.04.10 00:36:21,000000000|17.04.10 00:24:48,000000000
"73f316ac79c18950000001288d3eb0c800fb"|"73f316ac79c18950000001288d3eb0b800fa"|17.04.10 00:47:04,000000000|17.04.10 00:46:21,000000000
"73f316ac79c18950000001288d3eb0d800fc"|"73f316ac79c18950000001288d3eb0c800fb"|17.04.10 01:26:07,000000000|17.04.10 01:07:04,000000000
"73f316ac79c18950000001288d3eb0e700fd"|"73f316ac79c18950000001288d3eb0d800fc"|17.04.10 01:48:08,000000000|17.04.10 01:36:07,000000000
"73f316ac79c18950000001288d3eb10600fe"|"73f316ac79c18950000001288d3eb0e700fd"|17.04.10 02:37:23,000000000|17.04.10 01:58:08,000000000
"73f316ac79c18950000001288d3eb1160000"|"73f316ac79c18950000001288d3eb10600fe"|17.04.10 05:03:07,000000000|17.04.10 03:07:23,000000000
"73f316ac79c18950000001288d3ca6b00009"|"73f316ac79c18950000001288d3ca6a00008"|14.04.10 15:21:49,000000000|14.04.10 14:57:10,000000000
"73f316ac79c18950000001288d3cb45c000b"|"73f316ac79c18950000001288d3cb44c000a"|14.04.10 00:35:31,000000000|14.04.10 00:00:00,000000000
"73f316ac79c18950000001288d3dbf050090"|"73f316ac79c18950000001288d3dbef6008f"|16.04.10 06:00:00,000000000|16.04.10 04:03:51,000000000
"73f316ac79c18950000001288d3dbf150091"|"73f316ac79c18950000001288d3dbf050090"|16.04.10 07:30:54,000000000|16.04.10 07:20:00,000000000
"73f316ac79c18950000001288d3dbf250092"|"73f316ac79c18950000001288d3dbf150091"|16.04.10 10:16:16,000000000|16.04.10 08:00:54,000000000
"73f316ac79c18950000001288d3dbf340093"|"73f316ac79c18950000001288d3dbf250092"|16.04.10 12:24:09,000000000|16.04.10 10:36:16,000000000
"73f316ac79c18950000001288d3dbf440094"|"73f316ac79c18950000001288d3dbf340093"|16.04.10 13:07:31,000000000|16.04.10 12:44:09,000000000
"73f316ac79c18950000001288d3dcd0f0096"|"73f316ac79c18950000001288d3dccff0095"|16.04.10 06:00:00,000000000|16.04.10 04:31:01,000000000
"73f316ac79c18950000001288d3dcd1f0097"|"73f316ac79c18950000001288d3dcd0f0096"|16.04.10 07:38:59,000000000|16.04.10 06:10:00,000000000
"73f316ac79c18950000001288d3dd76f0099"|"73f316ac79c18950000001288d3dd7600098"|16.04.10 06:00:00,000000000|16.04.10 03:54:43,000000000
"73f316ac79c18950000001288d3dd77f009a"|"73f316ac79c18950000001288d3dd76f0099"|16.04.10 06:43:51,000000000|16.04.10 06:10:00,000000000
"73f316ac79c18950000001288d3dd78f009b"|"73f316ac79c18950000001288d3dd77f009a"|16.04.10 08:40:02,000000000|16.04.10 06:53:51,000000000
"73f316ac79c18950000001288d3ddfbc009d"|"73f316ac79c18950000001288d3ddf9d009c"|16.04.10 06:00:00,000000000|16.04.10 05:03:12,000000000
"73f316ac79c18950000001288d3ddfdc009e"|"73f316ac79c18950000001288d3ddfbc009d"|16.04.10 06:33:28,000000000|16.04.10 06:10:00,000000000
